873.000000,143.000000,959.000000,408.000000,0.828087,0.000000
285.000000,132.000000,381.000000,419.000000,0.721061,0.000000
775.000000,179.000000,860.000000,399.000000,0.670185,0.000000
187.000000,223.000000,242.000000,351.000000,0.653446,0.000000
